"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 08- 12","503.00","504.00","505.00","496.00","201.33M","-0.40%"
"2022- 08- 11","505.00","503.00","509.00","501.00","259.40M","0.40%"
"2022- 08- 10","503.00","492.00","503.00","481.00","270.23M","2.24%"
"2022- 08- 09","492.00","501.00","503.00","483.00","222.86M","-1.60%"
"2022- 08- 08","500.00","493.00","508.00","493.00","233.11M","1.21%"
"2022- 08- 07","494.00","494.00","498.00","491.00","88.94M","0.00%"
"2022- 08- 06","494.00","496.00","498.00","493.00","105.37M","-0.60%"
"2022- 08- 05","497.00","497.00","501.00","491.00","213.07M","0.00%"
"2022- 08- 04","497.00","496.00","501.00","490.00","164.47M","0.20%"
"2022- 08- 03","496.00","497.00","502.00","488.00","183.27M","-0.20%"
"2022- 08- 02","497.00","502.00","523.00","487.00","296.79M","-1.19%"
"2022- 08- 01","503.00","501.00","510.00","494.00","241.93M","0.40%"
"2022- 07- 31","501.00","513.00","525.00","500.00","332.01M","-2.34%"
"2022- 07- 30","513.00","486.00","539.00","482.00","538.37M","5.34%"
"2022- 07- 29","487.00","489.00","499.00","477.00","344.08M","-0.41%"
"2022- 07- 28","489.00","473.00","495.00","461.00","320.12M","3.60%"
"2022- 07- 27","472.00","451.00","475.00","442.00","224.50M","4.66%"
"2022- 07- 26","451.00","451.00","453.00","435.00","193.82M","0.22%"
"2022- 07- 25","450.00","474.00","476.00","449.00","197.02M","-5.06%"
"2022- 07- 24","474.00","475.00","482.00","472.00","125.15M","-0.21%"
"2022- 07- 23","475.00","474.00","479.00","465.00","124.82M","0.21%"
"2022- 07- 22","474.00","482.00","488.00","469.00","194.34M","-1.66%"
"2022- 07- 21","482.00","477.00","485.00","462.00","224.72M","1.05%"
"2022- 07- 20","477.00","490.00","502.00","469.00","373.44M","-2.45%"
"2022- 07- 19","489.00","478.00","493.00","464.00","381.88M","2.30%"
"2022- 07- 18","478.00","454.00","484.00","453.00","457.71M","5.52%"
"2022- 07- 17","453.00","461.00","474.00","453.00","315.00M","-1.74%"
"2022- 07- 16","461.00","441.00","469.00","438.00","276.80M","4.54%"
"2022- 07- 15","441.00","439.00","461.00","434.00","411.22M","0.23%"
"2022- 07- 14","440.00","426.00","441.00","415.00","204.78M","3.29%"
"2022- 07- 13","426.00","415.00","428.00","403.00","309.45M","2.90%"
"2022- 07- 12","414.00","418.00","421.00","410.00","191.23M","-0.96%"
"2022- 07- 11","418.00","426.00","432.00","413.00","236.81M","-2.11%"
"2022- 07- 10","427.00","450.00","451.00","422.00","188.74M","-4.90%"
"2022- 07- 09","449.00","446.00","453.00","444.00","126.31M","0.67%"
"2022- 07- 08","446.00","445.00","466.00","440.00","358.22M","0.22%"
"2022- 07- 07","445.00","435.00","449.00","430.00","195.73M","2.30%"
"2022- 07- 06","435.00","428.00","437.00","422.00","172.12M","1.64%"
"2022- 07- 05","428.00","429.00","433.00","416.00","213.68M","-0.23%"
"2022- 07- 04","429.00","424.00","431.00","416.00","204.91M","1.42%"
"2022- 07- 03","423.00","417.00","428.00","411.00","132.95M","1.68%"
"2022- 07- 02","416.00","416.00","419.00","410.00","125.03M","0.00%"
"2022- 07- 01","416.00","432.00","437.00","408.00","295.67M","-3.93%"
"2022- 06- 30","433.00","435.00","436.00","406.00","358.01M","-0.46%"
"2022- 06- 29","435.00","442.00","445.00","423.00","257.85M","-1.58%"
"2022- 06- 28","442.00","461.00","463.00","440.00","239.49M","-3.91%"
"2022- 06- 27","460.00","469.00","477.00","453.00","268.65M","-1.92%"
"2022- 06- 26","469.00","476.00","486.00","467.00","219.80M","-1.47%"
"2022- 06- 25","476.00","479.00","487.00","461.00","253.28M","-0.42%"
"2022- 06- 24","478.00","436.00","503.00","435.00","836.53M","9.89%"
"2022- 06- 23","435.00","423.00","437.00","421.00","227.75M","2.84%"
"2022- 06- 22","423.00","429.00","429.00","418.00","270.78M","-1.17%"
"2022- 06- 21","428.00","419.00","436.00","415.00","365.55M","2.39%"
"2022- 06- 20","418.00","424.00","427.00","409.00","338.59M","-1.42%"
"2022- 06- 19","424.00","406.00","430.00","395.00","340.11M","4.43%"
"2022- 06- 18","406.00","423.00","430.00","392.00","412.77M","-4.02%"
"2022- 06- 17","423.00","412.00","444.00","408.00","370.54M","2.67%"
"2022- 06- 16","412.00","444.00","448.00","405.00","396.33M","-7.21%"
"2022- 06- 15","444.00","418.00","449.00","394.00","634.29M","6.22%"
"2022- 06- 14","418.00","405.00","423.00","384.00","654.29M","2.96%"
"2022- 06- 13","406.00","448.00","456.00","397.00","828.45M","-9.38%"
"2022- 06- 12","448.00","470.00","473.00","442.00","353.84M","-4.68%"
"2022- 06- 11","470.00","493.00","500.00","465.00","278.78M","-4.86%"
"2022- 06- 10","494.00","509.00","524.00","490.00","300.96M","-2.76%"
"2022- 06- 09","508.00","511.00","512.00","505.00","106.86M","-0.39%"
"2022- 06- 08","510.00","515.00","519.00","503.00","188.00M","-0.97%"
"2022- 06- 07","515.00","507.00","526.00","492.00","328.90M","1.58%"
"2022- 06- 06","507.00","502.00","515.00","501.00","264.83M","1.00%"
"2022- 06- 05","502.00","499.00","506.00","496.00","136.32M","0.60%"
"2022- 06- 04","499.00","498.00","501.00","492.00","107.59M","0.20%"
"2022- 06- 03","498.00","511.00","515.00","492.00","220.91M","-2.54%"
"2022- 06- 02","511.00","506.00","513.00","498.00","199.03M","0.99%"
"2022- 06- 01","506.00","529.00","534.00","499.00","303.73M","-4.35%"
"2022- 05- 31","529.00","522.00","545.00","512.00","462.23M","1.34%"
"2022- 05- 30","522.00","494.00","527.00","492.00","317.88M","5.67%"
"2022- 05- 29","494.00","493.00","497.00","485.00","134.88M","0.20%"
"2022- 05- 28","493.00","492.00","497.00","490.00","133.28M","0.41%"
"2022- 05- 27","491.00","507.00","513.00","486.00","313.52M","-3.16%"
"2022- 05- 26","507.00","521.00","525.00","489.00","365.75M","-2.69%"
"2022- 05- 25","521.00","522.00","526.00","506.00","240.91M","0.00%"
"2022- 05- 24","521.00","520.00","528.00","500.00","272.48M","0.19%"
"2022- 05- 23","520.00","543.00","548.00","514.00","295.31M","-4.24%"
"2022- 05- 22","543.00","534.00","547.00","531.00","152.18M","1.69%"
"2022- 05- 21","534.00","531.00","539.00","522.00","145.02M","0.56%"
"2022- 05- 20","531.00","538.00","564.00","522.00","365.40M","-1.30%"
"2022- 05- 19","538.00","523.00","544.00","507.00","348.62M","2.87%"
"2022- 05- 18","523.00","564.00","569.00","522.00","311.85M","-7.27%"
"2022- 05- 17","564.00","557.00","569.00","544.00","297.56M","1.26%"
"2022- 05- 16","557.00","586.00","586.00","544.00","350.47M","-4.95%"
"2022- 05- 15","586.00","569.00","587.00","552.00","285.13M","3.17%"
"2022- 05- 14","568.00","566.00","592.00","532.00","498.26M","0.35%"
"2022- 05- 13","566.00","521.00","610.00","513.00","865.41M","8.64%"
"2022- 05- 12","521.00","579.00","585.00","481.00","1.42B","-9.86%"
"2022- 05- 11","578.00","679.00","696.00","528.00","1.28B","-15.00%"
"2022- 05- 10","680.00","665.00","706.00","639.00","627.88M","2.26%"
"2022- 05- 09","665.00","744.00","758.00","650.00","605.51M","-10.62%"
"2022- 05- 08","744.00","761.00","765.00","740.00","175.78M","-2.36%"
"2022- 05- 07","762.00","785.00","787.00","755.00","119.23M","-3.05%"
"2022- 05- 06","786.00","779.00","796.00","770.00","213.48M","1.03%"
"2022- 05- 05","778.00","824.00","838.00","769.00","274.00M","-5.70%"
"2022- 05- 04","825.00","781.00","828.00","780.00","209.59M","5.77%"
"2022- 05- 03","780.00","789.00","805.00","772.00","138.32M","-1.14%"
"2022- 05- 02","789.00","780.00","807.00","771.00","190.15M","1.28%"
"2022- 05- 01","779.00","767.00","785.00","747.00","237.04M","1.70%"
"2022- 04- 30","766.00","789.00","808.00","761.00","193.94M","-2.92%"
"2022- 04- 29","789.00","820.00","822.00","780.00","246.69M","-3.78%"
"2022- 04- 28","820.00","832.00","835.00","810.00","163.54M","-1.32%"
"2022- 04- 27","831.00","821.00","841.00","816.00","190.88M","1.22%"
"2022- 04- 26","821.00","869.00","886.00","807.00","309.38M","-5.63%"
"2022- 04- 25","870.00","879.00","882.00","822.00","370.27M","-1.14%"
"2022- 04- 24","880.00","892.00","896.00","879.00","124.20M","-1.35%"
"2022- 04- 23","892.00","903.00","910.00","891.00","116.40M","-1.22%"
"2022- 04- 22","903.00","920.00","927.00","900.00","177.14M","-1.85%"
"2022- 04- 21","920.00","937.00","949.00","910.00","199.15M","-1.81%"
"2022- 04- 20","937.00","962.00","963.00","929.00","158.64M","-2.60%"
"2022- 04- 19","962.00","959.00","970.00","949.00","155.03M","0.21%"
"2022- 04- 18","960.00","947.00","960.00","916.00","227.14M","1.37%"
"2022- 04- 17","947.00","976.00","983.00","941.00","127.13M","-3.07%"
"2022- 04- 16","977.00","984.00","999.00","962.00","182.97M","-0.81%"
"2022- 04- 15","985.00","913.00","998.00","912.00","560.16M","7.89%"
"2022- 04- 14","913.00","907.00","929.00","894.00","190.18M","0.55%"
"2022- 04- 13","908.00","901.00","911.00","886.00","162.07M","0.89%"
"2022- 04- 12","900.00","880.00","914.00","876.00","249.21M","2.27%"
"2022- 04- 11","880.00","946.00","948.00","871.00","320.82M","-6.98%"
"2022- 04- 10","946.00","952.00","960.00","943.00","83.60M","-0.63%"
"2022- 04- 09","952.00","947.00","957.00","943.00","81.94M","0.42%"
"2022- 04- 08","948.00","975.00","985.00","941.00","178.52M","-2.67%"
"2022- 04- 07","974.00","937.00","980.00","930.00","194.59M","3.95%"
"2022- 04- 06","937.00","1,010.00","1,015.00","935.00","350.25M","-7.23%"
"2022- 04- 05","1,010.00","1,015.00","1,035.00","1,000.00","156.00M","-0.49%"
"2022- 04- 04","1,015.00","1,025.00","1,030.00","1,000.00","181.47M","-1.46%"
"2022- 04- 03","1,030.00","1,010.00","1,035.00","1,000.00","120.72M","1.98%"
"2022- 04- 02","1,010.00","1,015.00","1,035.00","1,005.00","149.86M","-0.49%"
"2022- 04- 01","1,015.00","1,005.00","1,015.00","994.00","213.71M","1.50%"
"2022- 03- 31","1,000.00","1,040.00","1,055.00","1,000.00","265.96M","-3.38%"
"2022- 03- 30","1,035.00","1,035.00","1,050.00","1,015.00","182.94M","0.49%"
"2022- 03- 29","1,030.00","1,040.00","1,065.00","1,015.00","204.38M","-1.44%"
"2022- 03- 28","1,045.00","1,025.00","1,090.00","1,020.00","296.20M","1.95%"
"2022- 03- 27","1,025.00","1,010.00","1,030.00","1,000.00","143.26M","1.49%"
"2022- 03- 26","1,010.00","1,000.00","1,015.00","995.00","106.25M","1.00%"
"2022- 03- 25","1,000.00","1,015.00","1,020.00","1,000.00","137.75M","-1.48%"
"2022- 03- 24","1,015.00","1,020.00","1,025.00","1,005.00","209.49M","0.00%"
"2022- 03- 23","1,015.00","1,025.00","1,035.00","1,000.00","240.10M","-0.98%"
"2022- 03- 22","1,025.00","1,025.00","1,050.00","1,010.00","251.44M","0.49%"
"2022- 03- 21","1,020.00","985.00","1,040.00","968.00","274.44M","3.55%"
"2022- 03- 20","985.00","995.00","997.00","977.00","172.87M","-0.81%"
"2022- 03- 19","993.00","970.00","1,005.00","967.00","328.13M","2.37%"
"2022- 03- 18","970.00","971.00","979.00","956.00","223.78M","-0.21%"
"2022- 03- 17","972.00","971.00","981.00","961.00","219.01M","0.21%"
"2022- 03- 16","970.00","948.00","976.00","943.00","351.08M","2.32%"
"2022- 03- 15","948.00","960.00","963.00","930.00","198.39M","-1.35%"
"2022- 03- 14","961.00","953.00","966.00","937.00","286.95M","0.73%"
"2022- 03- 13","954.00","983.00","1,005.00","947.00","319.79M","-2.85%"
"2022- 03- 12","982.00","1,005.00","1,055.00","973.00","582.97M","-1.80%"
"2022- 03- 11","1,000.00","913.00","1,010.00","908.00","530.55M","9.41%"
"2022- 03- 10","914.00","940.00","959.00","902.00","389.48M","-2.87%"
"2022- 03- 09","941.00","898.00","948.00","898.00","365.76M","4.79%"
"2022- 03- 08","898.00","899.00","908.00","891.00","235.67M","-0.11%"
"2022- 03- 07","899.00","903.00","936.00","885.00","487.95M","-0.33%"
"2022- 03- 06","902.00","931.00","938.00","900.00","272.99M","-3.11%"
"2022- 03- 05","931.00","883.00","952.00","875.00","397.50M","5.56%"
"2022- 03- 04","882.00","919.00","922.00","870.00","349.64M","-4.03%"
"2022- 03- 03","919.00","936.00","963.00","901.00","362.26M","-1.82%"
"2022- 03- 02","936.00","950.00","953.00","921.00","321.25M","-1.37%"
"2022- 03- 01","949.00","946.00","974.00","924.00","529.93M","0.42%"
"2022- 02- 28","945.00","886.00","955.00","872.00","514.52M","6.54%"
"2022- 02- 27","887.00","920.00","934.00","870.00","465.80M","-3.59%"
"2022- 02- 26","920.00","939.00","962.00","908.00","467.14M","-2.13%"
"2022- 02- 25","940.00","852.00","949.00","837.00","552.26M","10.20%"
"2022- 02- 24","853.00","853.00","872.00","776.00","945.62M","0.12%"
"2022- 02- 23","852.00","877.00","904.00","846.00","429.30M","-2.85%"
"2022- 02- 22","877.00","863.00","884.00","827.00","570.76M","1.62%"
"2022- 02- 21","863.00","955.00","980.00","856.00","547.93M","-9.54%"
"2022- 02- 20","954.00","1,000.00","1,005.00","943.00","401.56M","-5.07%"
"2022- 02- 19","1,005.00","962.00","1,035.00","939.00","520.19M","4.47%"
"2022- 02- 18","962.00","937.00","979.00","928.00","420.50M","3.00%"
"2022- 02- 17","934.00","1,015.00","1,025.00","925.00","411.70M","-7.98%"
"2022- 02- 16","1,015.00","1,030.00","1,030.00","988.00","237.53M","-0.98%"
"2022- 02- 15","1,025.00","972.00","1,035.00","968.00","288.42M","5.45%"
"2022- 02- 14","972.00","988.00","994.00","951.00","356.98M","-1.52%"
"2022- 02- 13","987.00","1,005.00","1,040.00","981.00","264.48M","-1.30%"
"2022- 02- 12","1,000.00","929.00","1,040.00","910.00","554.54M","7.53%"
"2022- 02- 11","930.00","1,010.00","1,015.00","914.00","472.26M","-7.46%"
"2022- 02- 10","1,005.00","1,055.00","1,085.00","1,005.00","364.82M","-4.29%"
"2022- 02- 09","1,050.00","1,070.00","1,105.00","1,025.00","446.20M","-1.87%"
"2022- 02- 08","1,070.00","1,015.00","1,115.00","985.00","1.06B","4.90%"
"2022- 02- 07","1,020.00","833.00","1,030.00","824.00","893.27M","22.45%"
"2022- 02- 06","833.00","817.00","839.00","808.00","202.75M","1.96%"
"2022- 02- 05","817.00","799.00","845.00","792.00","376.26M","2.25%"
"2022- 02- 04","799.00","749.00","803.00","743.00","260.40M","6.82%"
"2022- 02- 03","748.00","741.00","749.00","729.00","144.17M","0.94%"
"2022- 02- 02","741.00","776.00","779.00","739.00","191.03M","-4.51%"
"2022- 02- 01","776.00","761.00","777.00","752.00","144.62M","2.11%"
"2022- 01- 31","760.00","751.00","767.00","722.00","162.16M","1.20%"
"2022- 01- 30","751.00","764.00","771.00","744.00","125.76M","-1.83%"
"2022- 01- 29","765.00","757.00","772.00","753.00","183.64M","1.06%"
"2022- 01- 28","757.00","750.00","760.00","737.00","225.69M","0.93%"
"2022- 01- 27","750.00","759.00","768.00","726.00","291.39M","-1.06%"
"2022- 01- 26","758.00","750.00","804.00","742.00","446.55M","1.07%"
"2022- 01- 25","750.00","748.00","758.00","716.00","267.77M","0.27%"
"2022- 01- 24","748.00","769.00","769.00","688.00","464.16M","-2.73%"
"2022- 01- 23","769.00","738.00","775.00","727.00","254.39M","4.20%"
"2022- 01- 22","738.00","791.00","803.00","696.00","628.59M","-6.70%"
"2022- 01- 21","791.00","878.00","886.00","771.00","516.99M","-9.91%"
"2022- 01- 20","878.00","890.00","918.00","876.00","174.84M","-1.57%"
"2022- 01- 19","892.00","909.00","911.00","879.00","170.94M","-1.87%"
"2022- 01- 18","909.00","928.00","934.00","895.00","177.17M","-2.05%"
"2022- 01- 17","928.00","941.00","945.00","916.00","115.70M","-1.38%"
"2022- 01- 16","941.00","947.00","951.00","937.00","83.13M","-0.74%"
"2022- 01- 15","948.00","938.00","955.00","935.00","102.13M","1.07%"
"2022- 01- 14","938.00","935.00","958.00","920.00","202.67M","0.43%"
"2022- 01- 13","934.00","969.00","974.00","932.00","195.29M","-3.61%"
"2022- 01- 12","969.00","943.00","980.00","927.00","243.48M","2.87%"
"2022- 01- 11","942.00","908.00","948.00","890.00","285.58M","3.74%"
"2022- 01- 10","908.00","929.00","935.00","863.00","328.60M","-2.26%"
"2022- 01- 09","929.00","932.00","944.00","916.00","113.87M","-0.32%"
"2022- 01- 08","932.00","944.00","956.00","911.00","167.25M","-1.27%"
"2022- 01- 07","944.00","962.00","964.00","906.00","298.02M","-1.87%"
"2022- 01- 06","962.00","955.00","972.00","917.00","305.65M","0.73%"
"2022- 01- 05","955.00","1,005.00","1,015.00","901.00","296.83M","-5.45%"
"2022- 01- 04","1,010.00","1,020.00","1,030.00","1,000.00","143.89M","-0.98%"
"2022- 01- 03","1,020.00","1,045.00","1,045.00","1,010.00","140.11M","-2.39%"
"2022- 01- 02","1,045.00","1,035.00","1,050.00","1,025.00","138.94M","0.97%"
"2022- 01- 01","1,035.00","1,020.00","1,040.00","1,015.00","94.51M","1.47%"
"2021- 12- 31","1,020.00","1,020.00","1,035.00","1,000.00","162.53M","0.49%"
"2021- 12- 30","1,015.00","1,005.00","1,045.00","990.00","189.01M","1.00%"
"2021- 12- 29","1,005.00","1,045.00","1,055.00","996.00","240.10M","-3.83%"
"2021- 12- 28","1,045.00","1,120.00","1,125.00","1,035.00","252.71M","-7.11%"
"2021- 12- 27","1,125.00","1,115.00","1,155.00","1,100.00","183.89M","0.90%"
"2021- 12- 26","1,115.00","1,120.00","1,130.00","1,105.00","111.18M","-0.89%"
"2021- 12- 25","1,125.00","1,110.00","1,130.00","1,100.00","157.29M","0.90%"
"2021- 12- 24","1,115.00","1,200.00","1,215.00","1,080.00","417.15M","-7.47%"
"2021- 12- 23","1,205.00","1,175.00","1,235.00","1,155.00","359.61M","2.99%"
"2021- 12- 22","1,170.00","1,165.00","1,190.00","1,135.00","296.09M","0.86%"
"2021- 12- 21","1,160.00","1,090.00","1,180.00","1,050.00","374.37M","6.42%"
"2021- 12- 20","1,090.00","1,040.00","1,135.00","1,030.00","590.93M","4.81%"
"2021- 12- 19","1,040.00","1,025.00","1,055.00","1,025.00","146.90M","1.46%"
"2021- 12- 18","1,025.00","1,000.00","1,040.00","996.00","136.82M","2.50%"
"2021- 12- 17","1,000.00","1,010.00","1,035.00","981.00","248.81M","-0.50%"
"2021- 12- 16","1,005.00","1,035.00","1,045.00","1,005.00","193.86M","-2.43%"
"2021- 12- 15","1,030.00","1,005.00","1,055.00","970.00","343.06M","3.00%"
"2021- 12- 14","1,000.00","982.00","1,025.00","956.00","401.24M","1.94%"
"2021- 12- 13","981.00","1,040.00","1,050.00","960.00","331.46M","-5.67%"
"2021- 12- 12","1,040.00","1,040.00","1,065.00","1,010.00","159.92M","0.00%"
"2021- 12- 11","1,040.00","1,010.00","1,050.00","999.00","173.23M","2.46%"
"2021- 12- 10","1,015.00","1,070.00","1,095.00","1,005.00","360.29M","-5.58%"
"2021- 12- 09","1,075.00","1,060.00","1,165.00","1,025.00","704.86M","0.94%"
"2021- 12- 08","1,065.00","1,015.00","1,090.00","1,000.00","384.33M","4.41%"
"2021- 12- 07","1,020.00","1,025.00","1,055.00","1,005.00","287.77M","-0.97%"
"2021- 12- 06","1,030.00","1,010.00","1,035.00","941.00","514.58M","1.98%"
"2021- 12- 05","1,010.00","1,070.00","1,095.00","977.00","451.04M","-5.61%"
"2021- 12- 04","1,070.00","1,165.00","1,170.00","864.00","1.14B","-8.55%"
"2021- 12- 03","1,170.00","1,210.00","1,225.00","1,155.00","264.06M","-3.31%"
"2021- 12- 02","1,210.00","1,225.00","1,230.00","1,200.00","178.26M","-1.63%"
"2021- 12- 01","1,230.00","1,235.00","1,255.00","1,225.00","163.67M","-0.40%"
"2021- 11- 30","1,235.00","1,235.00","1,280.00","1,215.00","251.69M","-0.40%"
"2021- 11- 29","1,240.00","1,220.00","1,255.00","1,215.00","219.03M","1.22%"
"2021- 11- 28","1,225.00","1,215.00","1,230.00","1,155.00","248.89M","0.82%"
"2021- 11- 27","1,215.00","1,200.00","1,225.00","1,185.00","164.42M","1.25%"
"2021- 11- 26","1,200.00","1,295.00","1,300.00","1,180.00","491.11M","-7.34%"
"2021- 11- 25","1,295.00","1,295.00","1,330.00","1,280.00","339.11M","0.00%"
"2021- 11- 24","1,295.00","1,325.00","1,335.00","1,270.00","277.98M","-2.63%"
"2021- 11- 23","1,330.00","1,300.00","1,335.00","1,285.00","229.61M","2.31%"
"2021- 11- 22","1,300.00","1,320.00","1,330.00","1,285.00","223.60M","-1.89%"
"2021- 11- 21","1,325.00","1,360.00","1,360.00","1,320.00","142.47M","-2.21%"
"2021- 11- 20","1,355.00","1,345.00","1,365.00","1,320.00","151.18M","0.74%"
"2021- 11- 19","1,345.00","1,290.00","1,365.00","1,265.00","262.63M","4.26%"
"2021- 11- 18","1,290.00","1,345.00","1,420.00","1,275.00","618.71M","-4.09%"
"2021- 11- 17","1,345.00","1,340.00","1,365.00","1,305.00","344.94M","0.37%"
"2021- 11- 16","1,340.00","1,425.00","1,430.00","1,320.00","461.46M","-5.96%"
"2021- 11- 15","1,425.00","1,445.00","1,475.00","1,425.00","203.95M","-1.04%"
"2021- 11- 14","1,440.00","1,440.00","1,455.00","1,425.00","115.60M","0.00%"
"2021- 11- 13","1,440.00","1,450.00","1,460.00","1,420.00","142.21M","-0.35%"
"2021- 11- 12","1,445.00","1,475.00","1,495.00","1,415.00","297.17M","-2.36%"
"2021- 11- 11","1,480.00","1,460.00","1,525.00","1,440.00","341.73M","1.02%"
"2021- 11- 10","1,465.00","1,515.00","1,605.00","1,430.00","708.17M","-3.30%"
"2021- 11- 09","1,515.00","1,550.00","1,555.00","1,465.00","357.99M","-1.94%"
"2021- 11- 08","1,545.00","1,475.00","1,575.00","1,475.00","481.37M","4.75%"
"2021- 11- 07","1,475.00","1,395.00","1,495.00","1,390.00","247.17M","5.73%"
"2021- 11- 06","1,395.00","1,410.00","1,420.00","1,365.00","155.86M","-0.71%"
"2021- 11- 05","1,405.00","1,445.00","1,445.00","1,390.00","210.90M","-2.43%"
"2021- 11- 04","1,440.00","1,430.00","1,490.00","1,410.00","366.06M","0.35%"
"2021- 11- 03","1,435.00","1,330.00","1,450.00","1,320.00","654.25M","7.89%"
"2021- 11- 02","1,330.00","1,300.00","1,350.00","1,295.00","272.43M","2.70%"
"2021- 11- 01","1,295.00","1,315.00","1,340.00","1,275.00","226.44M","-1.52%"
"2021- 10- 31","1,315.00","1,285.00","1,365.00","1,280.00","397.03M","2.33%"
"2021- 10- 30","1,285.00","1,300.00","1,340.00","1,270.00","257.18M","-1.15%"
"2021- 10- 29","1,300.00","1,275.00","1,310.00","1,270.00","226.52M","1.56%"
"2021- 10- 28","1,280.00","1,230.00","1,305.00","1,200.00","439.86M","4.49%"
"2021- 10- 27","1,225.00","1,340.00","1,365.00","1,220.00","674.92M","-8.58%"
"2021- 10- 26","1,340.00","1,325.00","1,390.00","1,325.00","245.27M","1.13%"
"2021- 10- 25","1,325.00","1,325.00","1,350.00","1,320.00","136.37M","-0.38%"
"2021- 10- 24","1,330.00","1,340.00","1,340.00","1,310.00","142.45M","-0.37%"
"2021- 10- 23","1,335.00","1,330.00","1,345.00","1,320.00","114.20M","0.00%"
"2021- 10- 22","1,335.00","1,335.00","1,380.00","1,320.00","280.29M","0.00%"
"2021- 10- 21","1,335.00","1,385.00","1,420.00","1,335.00","354.46M","-3.61%"
"2021- 10- 20","1,385.00","1,335.00","1,400.00","1,330.00","292.07M","3.75%"
"2021- 10- 19","1,335.00","1,340.00","1,355.00","1,320.00","155.94M","-0.37%"
"2021- 10- 18","1,340.00","1,350.00","1,365.00","1,320.00","232.27M","-0.74%"
"2021- 10- 17","1,350.00","1,395.00","1,400.00","1,315.00","212.19M","-3.23%"
"2021- 10- 16","1,395.00","1,405.00","1,455.00","1,390.00","318.19M","-0.71%"
"2021- 10- 15","1,405.00","1,375.00","1,445.00","1,350.00","656.72M","1.81%"
"2021- 10- 14","1,380.00","1,375.00","1,405.00","1,360.00","217.24M","0.36%"
"2021- 10- 13","1,375.00","1,355.00","1,395.00","1,325.00","282.85M","1.10%"
"2021- 10- 12","1,360.00","1,405.00","1,405.00","1,320.00","368.96M","-2.86%"
"2021- 10- 11","1,400.00","1,410.00","1,445.00","1,385.00","266.76M","-0.71%"
"2021- 10- 10","1,410.00","1,410.00","1,495.00","1,385.00","474.24M","-0.35%"
"2021- 10- 09","1,415.00","1,300.00","1,475.00","1,295.00","515.08M","9.27%"
"2021- 10- 08","1,295.00","1,300.00","1,330.00","1,285.00","244.82M","-0.38%"
"2021- 10- 07","1,300.00","1,310.00","1,330.00","1,270.00","285.59M","-0.76%"
"2021- 10- 06","1,310.00","1,300.00","1,340.00","1,235.00","460.76M","0.77%"
"2021- 10- 05","1,300.00","1,270.00","1,320.00","1,260.00","367.05M","2.36%"
"2021- 10- 04","1,270.00","1,280.00","1,290.00","1,235.00","329.64M","-0.78%"
"2021- 10- 03","1,280.00","1,265.00","1,325.00","1,240.00","360.31M","1.19%"
"2021- 10- 02","1,265.00","1,260.00","1,295.00","1,230.00","280.08M","0.00%"
"2021- 10- 01","1,265.00","1,165.00","1,295.00","1,155.00","544.19M","8.58%"
"2021- 09- 30","1,165.00","1,135.00","1,175.00","1,125.00","264.49M","3.10%"
"2021- 09- 29","1,130.00","1,100.00","1,210.00","1,080.00","443.40M","3.20%"
"2021- 09- 28","1,095.00","1,130.00","1,150.00","1,090.00","248.17M","-3.10%"
"2021- 09- 27","1,130.00","1,155.00","1,195.00","1,130.00","212.01M","-1.74%"
"2021- 09- 26","1,150.00","1,150.00","1,170.00","1,105.00","238.07M","0.00%"
"2021- 09- 25","1,150.00","1,150.00","1,165.00","1,125.00","199.18M","-0.43%"
"2021- 09- 24","1,155.00","1,215.00","1,215.00","1,110.00","495.84M","-4.94%"
"2021- 09- 23","1,215.00","1,235.00","1,260.00","1,175.00","385.79M","-1.62%"
"2021- 09- 22","1,235.00","1,090.00","1,250.00","1,065.00","576.99M","13.30%"
"2021- 09- 21","1,090.00","1,155.00","1,200.00","1,075.00","553.15M","-5.63%"
"2021- 09- 20","1,155.00","1,285.00","1,290.00","1,115.00","703.97M","-10.47%"
"2021- 09- 19","1,290.00","1,305.00","1,315.00","1,280.00","120.57M","-1.15%"
"2021- 09- 18","1,305.00","1,300.00","1,320.00","1,290.00","124.94M","0.38%"
"2021- 09- 17","1,300.00","1,305.00","1,325.00","1,280.00","219.26M","-0.76%"
"2021- 09- 16","1,310.00","1,330.00","1,345.00","1,295.00","194.09M","-1.50%"
"2021- 09- 15","1,330.00","1,315.00","1,340.00","1,295.00","185.69M","1.53%"
"2021- 09- 14","1,310.00","1,285.00","1,320.00","1,280.00","214.56M","1.55%"
"2021- 09- 13","1,290.00","1,340.00","1,355.00","1,265.00","402.38M","-3.73%"
"2021- 09- 12","1,340.00","1,305.00","1,350.00","1,285.00","267.06M","2.29%"
"2021- 09- 11","1,310.00","1,290.00","1,340.00","1,280.00","289.97M","1.55%"
"2021- 09- 10","1,290.00","1,315.00","1,510.00","1,275.00","1.13B","-1.90%"
"2021- 09- 09","1,315.00","1,330.00","1,360.00","1,285.00","485.70M","-1.50%"
"2021- 09- 08","1,335.00","1,365.00","1,390.00","1,210.00","956.32M","-1.48%"
"2021- 09- 07","1,355.00","1,605.00","1,610.00","1,265.00","1.33B","-15.58%"
"2021- 09- 06","1,605.00","1,495.00","1,630.00","1,495.00","730.82M","7.36%"
